ID,Test Name,Year,Session,Subject,Number,Question,image,law,Option 1,Option 2,Option 3,Option 4,Answer,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,예측답,정답여부,모델응답,프롬프트,문제번호
34,방재기사,2020,3,방재시설,29,하천설계 시 하천제방에 대한 설계기준의 설명으로 틀린것은?,text_only,,제방고는 계획홍수위에 여유고를 더한 높이 이상으로 한다,파랑고가 여유고보다 높은 경우는 파랑고를 여유고로 한다,계획홍수량이 200 m$^3$/sec 미만인경우 여유고는 0.6m이상으로 한다,계획홍수량이 200 m$^3$/sec 미만인경우 둑마루폭은 3.0m이상으로 한다,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.39,171,3,174,4,True,4,"문제: 하천설계 시 하천제방에 대한 설계기준의 설명으로 틀린것은?

선택지:
1. 제방고는 계획홍수위에 여유고를 더한 높이 이상으로 한다
2. 파랑고가 여유고보다 높은 경우는 파랑고를 여유고로 한다
3. 계획홍수량이 200 m$^3$/sec 미만인경우 여유고는 0.6m이상으로 한다
4. 계획홍수량이 200 m$^3$/sec 미만인경우 둑마루폭은 3.0m이상으로 한다

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",34
35,방재기사,2021,2,재난관리,4,재난 및 안전관리 기본법령상 자연재난에 해당되지 않는 것은?,text_only,O,태풍,황사,폭염,미세먼지,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,78,3,81,4,True,4,"문제: 재난 및 안전관리 기본법령상 자연재난에 해당되지 않는 것은?

선택지:
1. 태풍
2. 황사
3. 폭염
4. 미세먼지

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",35
36,방재기사,2021,3,재난관리,13,"재해구호법령상 재난구호를 위한 의연금품 모집 목표액이 10억원일 때, 모집에 필요한 경비의 최고 한도액으로 옳은 것은?",text_only,O,"15,000,000원","20,000,000원","25,000,000원","30,000,000원",2,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,139,3,142,1,False,1,"문제: 재해구호법령상 재난구호를 위한 의연금품 모집 목표액이 10억원일 때, 모집에 필요한 경비의 최고 한도액으로 옳은 것은?

선택지:
1. 15,000,000원
2. 20,000,000원
3. 25,000,000원
4. 30,000,000원

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",36
37,방재기사,2020,3,재해분석,53,"다음의 표를 이용하여 전체면적 5.0km$^2$인 지역의 내수재해 취약요인 분 석시 NRCS방법에 의한 유효우량 산정을 위한 유출 곡선지수(CN)를 옳게 산정한 것은? (단, 유역의 선행토양함수조건은 AMC-Ⅱ이다.)\n\n| 토지이용 | 면적(km$^2$) | 토양형 | 선행토양함수조건 | CN |\n| --- | --- | --- | --- | --- |\n| 공업지역 | 4.0 | A | AMC-Ⅱ | 81 |\n| 불투수지역 | 0.7 | B | AMC-Ⅱ | 98 |\n| 개발중인지역 | 0.3 | C | AMC-Ⅱ | 94 |",text_only,,54.6,81,84.2,91,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.44,252,3,255,3,True,3,"문제: 다음의 표를 이용하여 전체면적 5.0km$^2$인 지역의 내수재해 취약요인 분 석시 NRCS방법에 의한 유효우량 산정을 위한 유출 곡선지수(CN)를 옳게 산정한 것은? (단, 유역의 선행토양함수조건은 AMC-Ⅱ이다.)\n\n| 토지이용 | 면적(km$^2$) | 토양형 | 선행토양함수조건 | CN |\n| --- | --- | --- | --- | --- |\n| 공업지역 | 4.0 | A | AMC-Ⅱ | 81 |\n| 불투수지역 | 0.7 | B | AMC-Ⅱ | 98 |\n| 개발중인지역 | 0.3 | C | AMC-Ⅱ | 94 |

선택지:
1. 54.6
2. 81
3. 84.2
4. 91

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",37
38,방재기사,2020,3,재난관리,19,자연재해대책법령상 재해정보지도에 해당하지 않는 것은?,text_only,O,방재교육형 재해정보지도,보험산정형 재해정보지도,방재정보형 재해정보지도,피난활용형 재해정보지도,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,101,3,104,2,True,2,"문제: 자연재해대책법령상 재해정보지도에 해당하지 않는 것은?

선택지:
1. 방재교육형 재해정보지도
2. 보험산정형 재해정보지도
3. 방재정보형 재해정보지도
4. 피난활용형 재해정보지도

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",38
39,방재기사,2021,2,재난관리,2,재난 및 안전관리 기본법령상 지역통제단장이 할 수 없는 응급조치는?,text_only,O,진화에 관한 응급조치,현장지휘통신체계의 확보,긴급수송 및 구조수단의 확보,"급수 수단의 확보, 긴급피난처 및 구호품의 확보",4,google/gemma-3-27b,300,181,0,60.33,104.28,0.31,116,3,119,4,True,4,"문제: 재난 및 안전관리 기본법령상 지역통제단장이 할 수 없는 응급조치는?

선택지:
1. 진화에 관한 응급조치
2. 현장지휘통신체계의 확보
3. 긴급수송 및 구조수단의 확보
4. 급수 수단의 확보, 긴급피난처 및 구호품의 확보

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",39
40,방재기사,2021,2,방재시설,28,자연재해위험개선지구 정비계획 수립시 검토사항으로 모두 고른 것은?\n\n㉠ 정비사업의 타당성검토\n㉡ 다른 사업과의 중복 및 연계성 여부\n㉢ 정비사업에 따른 지역주민 의견 수렴결과 검토\n㉣ 재해위험개선지구별 경제성 분석등을 통한 투자우선순위검토,text_only,,"㉠, ㉡","㉠, ㉢, ㉣","㉡, ㉢, ㉣","㉠, ㉡, ㉢, ㉣",4,google/gemma-3-27b,300,181,0,60.33,104.28,0.41,209,3,212,4,True,4,"문제: 자연재해위험개선지구 정비계획 수립시 검토사항으로 모두 고른 것은?\n\n㉠ 정비사업의 타당성검토\n㉡ 다른 사업과의 중복 및 연계성 여부\n㉢ 정비사업에 따른 지역주민 의견 수렴결과 검토\n㉣ 재해위험개선지구별 경제성 분석등을 통한 투자우선순위검토

선택지:
1. ㉠, ㉡
2. ㉠, ㉢, ㉣
3. ㉡, ㉢, ㉣
4. ㉠, ㉡, ㉢, ㉣

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",40
41,방재기사,2019,5,방재사업,90,"대도시 지역의 건물에 대한 침수면적-피해액 관계식(회귀식 사용)이 상수항은 0.23294, 침수면적항은 0.245s$^2$, 적합도는 0.63으로 나타났다. 다음과 같이 값이 주어지는 경우 대도시 지역의 건물피해 방지편익은 얼마인가? (단, s = 침수면적(ha) / 도시유형별 평균침수면적(ha)이다.)\n\n평균 침수면적 : 875.3ha\n침수면적 : 5.45ha\n평균 침수 피해액 : 206.8백만원\n홍수 빈도율 : 0.556",text_only,,0.2백만원,26.8백만원,48.2백만원,255.0백만원,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.45,253,3,256,3,False,3,"문제: 대도시 지역의 건물에 대한 침수면적-피해액 관계식(회귀식 사용)이 상수항은 0.23294, 침수면적항은 0.245s$^2$, 적합도는 0.63으로 나타났다. 다음과 같이 값이 주어지는 경우 대도시 지역의 건물피해 방지편익은 얼마인가? (단, s = 침수면적(ha) / 도시유형별 평균침수면적(ha)이다.)\n\n평균 침수면적 : 875.3ha\n침수면적 : 5.45ha\n평균 침수 피해액 : 206.8백만원\n홍수 빈도율 : 0.556

선택지:
1. 0.2백만원
2. 26.8백만원
3. 48.2백만원
4. 255.0백만원

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",41
42,방재기사,2021,3,방재시설,40,자연재해저감 종합계획 세부수립기준상 기초자료 조사 중 인문현황 조사의 내용이 아닌 것은?,text_only,O,수문현황,인구현황,산업현황,문화재현황,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,95,3,98,1,True,1,"문제: 자연재해저감 종합계획 세부수립기준상 기초자료 조사 중 인문현황 조사의 내용이 아닌 것은?

선택지:
1. 수문현황
2. 인구현황
3. 산업현황
4. 문화재현황

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",42
43,방재기사,2021,3,방재시설,33,하천재해의 종류와 위험요인의 연결이 틀린 것은?,text_only,,하천범람 - 계획홍수량 과소 책정,호안유실 - 제방고 및 제방여유고 부족,제방붕괴 - 하천횡단구조물 파괴에 따른 연속 파괴,하천 횡단구조물 파괴 - 교각부 콘크리트 유실,2,google/gemma-3-27b,300,181,0,60.33,104.28,0.33,133,3,136,2,True,2,"문제: 하천재해의 종류와 위험요인의 연결이 틀린 것은?

선택지:
1. 하천범람 - 계획홍수량 과소 책정
2. 호안유실 - 제방고 및 제방여유고 부족
3. 제방붕괴 - 하천횡단구조물 파괴에 따른 연속 파괴
4. 하천 횡단구조물 파괴 - 교각부 콘크리트 유실

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",43
44,방재기사,2021,3,재해분석,53,자연재해대책법령상 명시된 지역별 방재성능 목표 설정에 관한 사항으로 ( )에 알맞은 내용은?\n\n? ( ㉠ )는 홍수·호우등으로부터 재해를 예방하기 위한 방재정책 등에 적용하기위하여 처리가능한 시간당 강우량 및 연속 강우량의 목표를 지역별로 설정 운용할수 있도록 관계 중앙 행정기관장과 협의하여 방재성능목표를 설정기준을 마련하고 이를 특별시장·광역시장 시장 및 군수에게 통보하여야 한다.\n? 방재성능목표 설정 기준을 특별시장 광역시장 시장 및 군수는 해당 특별시 광역시(광역시에 속하는 군은 제외한다) 시 및 군에 대한 ( ㉡ )년 단위의 지역별 방재성능목표를 설정 공표하고 운용하여야 한다.,text_only,O,"㉠ 행정안전부장관, ㉡ 5년","㉠ 지방자치단체장, ㉡ 5년","㉠ 행정안전부장관, ㉡ 10년","㉠ 지방자치단체장, ㉡ 10년",3,google/gemma-3-27b,300,181,0,60.33,104.28,0.47,320,2,322,1,False,1,"문제: 자연재해대책법령상 명시된 지역별 방재성능 목표 설정에 관한 사항으로 ( )에 알맞은 내용은?\n\n? ( ㉠ )는 홍수·호우등으로부터 재해를 예방하기 위한 방재정책 등에 적용하기위하여 처리가능한 시간당 강우량 및 연속 강우량의 목표를 지역별로 설정 운용할수 있도록 관계 중앙 행정기관장과 협의하여 방재성능목표를 설정기준을 마련하고 이를 특별시장·광역시장 시장 및 군수에게 통보하여야 한다.\n? 방재성능목표 설정 기준을 특별시장 광역시장 시장 및 군수는 해당 특별시 광역시(광역시에 속하는 군은 제외한다) 시 및 군에 대한 ( ㉡ )년 단위의 지역별 방재성능목표를 설정 공표하고 운용하여야 한다.

선택지:
1. ㉠ 행정안전부장관, ㉡ 5년
2. ㉠ 지방자치단체장, ㉡ 5년
3. ㉠ 행정안전부장관, ㉡ 10년
4. ㉠ 지방자치단체장, ㉡ 10년

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",44
45,방재기사,2020,3,방재시설,38,자연재해대책법령상 자연재해위험 개선지구 정비계획 수립주기는?,text_only,O,1년,3년,5년,7년,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,87,3,90,3,True,3,"문제: 자연재해대책법령상 자연재해위험 개선지구 정비계획 수립주기는?

선택지:
1. 1년
2. 3년
3. 5년
4. 7년

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",45
46,방재기사,2020,3,재난관리,18,자연재해대책법령상 재해정보 및 비상지원등에 관한 설명으로 틀린것은?,text_only,O,재난관리책임기관의 장은 자연재해가 발생하면 그 현황을 실시간으로 종합적인 재해정보체계에 입력하여야 한다.,지방자치단체의장은 필요하면 비상대처계획의 수립 실태를 점검할수있다.,해양경찰청은 해상에서의 각종지원 및 수난 구호등에 관한 사항에 대하여 긴급지원계획을 수립하여야 한다.,산업통상자원부장관은 종합 재해정보체계의 효율적인 활용을 위하여 재해정보체계 표준을 개발하여 보급하여야 한다.,4,google/gemma-3-27b,300,181,0,60.33,104.28,0.4,204,3,207,4,True,4,"문제: 자연재해대책법령상 재해정보 및 비상지원등에 관한 설명으로 틀린것은?

선택지:
1. 재난관리책임기관의 장은 자연재해가 발생하면 그 현황을 실시간으로 종합적인 재해정보체계에 입력하여야 한다.
2. 지방자치단체의장은 필요하면 비상대처계획의 수립 실태를 점검할수있다.
3. 해양경찰청은 해상에서의 각종지원 및 수난 구호등에 관한 사항에 대하여 긴급지원계획을 수립하여야 한다.
4. 산업통상자원부장관은 종합 재해정보체계의 효율적인 활용을 위하여 재해정보체계 표준을 개발하여 보급하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",46
47,방재기사,2021,2,재난관리,11,재난 및 안전관리기본법령상 훈련주관기관의 장이 실시하는 재난대비훈련 평가항목으로 명시되지 않는 것은?,text_only,O,재해구호시설물 안전점검 실시,유관기관과의 협력체제 구축실태,장비의 종류·기능 및 수량 등 동원실태,분야별 전문인력 참여도 및 훈련목표 달성정도,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.37,136,3,139,1,True,1,"문제: 재난 및 안전관리기본법령상 훈련주관기관의 장이 실시하는 재난대비훈련 평가항목으로 명시되지 않는 것은?

선택지:
1. 재해구호시설물 안전점검 실시
2. 유관기관과의 협력체제 구축실태
3. 장비의 종류·기능 및 수량 등 동원실태
4. 분야별 전문인력 참여도 및 훈련목표 달성정도

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",47
48,방재기사,2021,3,재해대책,68,자연재해위험개선지구 투자우선순위 결정을 위한 비용편익 분석방법 중 간편법(원단위법)에 대한 설명으로 틀린 것은?,text_only,,사업의 경제성이 비교적 높게 평가된다.,하천이나 수계전체의 입장을 고려하지 못한다.,경제성 분석을 위한 소요자료 및 인력소요가 적다.,농작물 피해액을 기준으로 피해계수를적용하므로 예상피해액 산정방법이 간편하다.,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.38,159,3,162,2,False,2,"문제: 자연재해위험개선지구 투자우선순위 결정을 위한 비용편익 분석방법 중 간편법(원단위법)에 대한 설명으로 틀린 것은?

선택지:
1. 사업의 경제성이 비교적 높게 평가된다.
2. 하천이나 수계전체의 입장을 고려하지 못한다.
3. 경제성 분석을 위한 소요자료 및 인력소요가 적다.
4. 농작물 피해액을 기준으로 피해계수를적용하므로 예상피해액 산정방법이 간편하다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",48
49,방재기사,2021,3,재해대책,64,지역외 저류시설의 구조형식이 아닌 것은?,text_only,,댐식,굴착식,이단식,지하식,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.29,74,3,77,3,True,3,"문제: 지역외 저류시설의 구조형식이 아닌 것은?

선택지:
1. 댐식
2. 굴착식
3. 이단식
4. 지하식

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",49
50,방재기사,2019,5,재해대책,75,자연재해위험개선지구 유형이 아닌 것은?,text_only,,침수위험지구,고립위험지구,토사위험지구,붕괴위험지구,3,google/gemma-3-27b,300,181,0,60.33,104.28,0.3,89,3,92,2,False,2,"문제: 자연재해위험개선지구 유형이 아닌 것은?

선택지:
1. 침수위험지구
2. 고립위험지구
3. 토사위험지구
4. 붕괴위험지구

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",50
51,방재기사,2020,3,재해분석,54,"다음표를 참조하여 방재분야 표준품셈에 따른 자연재해저감 종합계획 단계에서 해안재해위험지구를 기준으로 하는 단위 업무의 기술사 소요인력은? (단, 해안재해 위험지구는 18개소이다.)\n\n| 구분 | 해안재해위험요인분석 |\n| --- | --- |\n| 단위 | 100개소 100km |\n| | 기술사 | 1.15 |\n| | 특급기술자 | 1.90 |\n| | 고급기술자 | 3.75 |\n| 소요인력(인/일) | 중급기술자 | 4.40 |\n| | 초급기술자 | 2.50 |\n| | 중급숙련자 | 1.90 |",text_only,,0.21인/일,0.45인/일,0.66인/일,1.21인/일,1,google/gemma-3-27b,300,181,0,60.33,104.28,0.51,276,3,279,3,False,3,"문제: 다음표를 참조하여 방재분야 표준품셈에 따른 자연재해저감 종합계획 단계에서 해안재해위험지구를 기준으로 하는 단위 업무의 기술사 소요인력은? (단, 해안재해 위험지구는 18개소이다.)\n\n| 구분 | 해안재해위험요인분석 |\n| --- | --- |\n| 단위 | 100개소 100km |\n| | 기술사 | 1.15 |\n| | 특급기술자 | 1.90 |\n| | 고급기술자 | 3.75 |\n| 소요인력(인/일) | 중급기술자 | 4.40 |\n| | 초급기술자 | 2.50 |\n| | 중급숙련자 | 1.90 |

선택지:
1. 0.21인/일
2. 0.45인/일
3. 0.66인/일
4. 1.21인/일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",51
